Emissor;Tipo;Numero;Titulo;Data;Link;Gabarito
ANP;Resolução;862;Resolução 862/2021 - ANP;16/12/2021;https://atosoficiais.com.br/anp/resolucao-n-862-2021-altera-a-resolucao-anp-no-848-de-14-de-julho-de-2021-que-dispoe-sobre-a-celebracao-de-termo-de-ajustamento-de-conduta-tac-relativo-ao-descumprimento-da-clausula-de-conteudo-local-de-contratos-de-exploracao-e-producao-de-petroleo-extintos-ou-com-fases-encerradas?origin=instituicao;1
ANP;Resolução;866;Resolução     866/2022     - ANP;11/02/2022;https://atosoficiais.com.br/anp/resolucao-n-866-2022-table?origin=instituicao;1
ANP;Resolução;867;Resolução     867/2022     - ANP;14/02/2022;https://atosoficiais.com.br/anp/resolucao-n-867-2022-table?origin=instituicao;1
ANP;Resolução;879;Resolução     879/2022     - ANP;08/06/2022;https://atosoficiais.com.br/anp/resolucao-n-879-2022-altera-a-resolucao-anp-no-19-de-14-de-junho-de-2013-que-estabelece-os-criterios-e-procedimentos-para-execucao-das-atividades-de-certificacao-de-conteudo-local?origin=instituicao;1
TCU;Decisao Normativa;214;Decisão Normativa TCU n° 214/2025;12/02/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77580166;0
TCU;Resolução Tribunal Pleno;375;Resolução TCU n° 375/2025;26/02/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77695282;1
TCU;Resolução Tribunal Pleno;376;Resolução TCU n° 376/2025;12/03/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77713213;1
TCU;Decisao Normativa;215;Decisão Normativa TCU n° 215/2025;19/03/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77756986;0
TCU;Instrucao Normativa;99;Instrução Normativa TCU n° 99/2025;26/03/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77793910;1
TCU;Instrucao Normativa;100;Instrução Normativa TCU n° 100/2025;16/04/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77930096;1
TCU;Resolução Tribunal Pleno;377;Resolução TCU n° 377/2025;16/07/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78558583;1
TCU;Decisao Normativa;218;Decisão Normativa TCU n° 218/2025;23/07/2025;https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78591748;0
FEBRABAN;Comunicado;001;Comunicado 001/2021;30/04/2021;https://cmsarquivos.autorregulacaobancaria.com.br/Arquivos/documentos/PDF/Comunicado%20001%20SRCC%202021_04_29(1).pdf;1
FEBRABAN;Normativo;024;SARB nº 024/2021;09/04/2021;https://cmsarquivos.autorregulacaobancaria.com.br/Arquivos/documentos/PDF/Normativo%20de%20Relacionamento%20com%20o%20Consumidor%20Potencialmente%20Vulner%C3%A1vel%20-%20aprovada%20CAR%2031_03_21.pdf;1
FEBRABAN;Normativo;014;SARB nº 014/2014;01/12/2020;https://cmsarquivos.autorregulacaobancaria.com.br/Arquivos/documentos/PDF/Normativo%20SARB%20014%20-%20alterada%20pela%20Deliberacao%20031%20-%20sem%20marcas(1).pdf;1
FEBRABAN;Normativo;025;SARB nº 025/2021;20/12/2021;https://cmsarquivos.autorregulacaobancaria.com.br/Arquivos/documentos/PDF/Normativo%20SARB%20025-2021%20-%20prote%C3%A7%C3%A3o%20de%20dados%20pessoais%20-%20VF.pdf;1
FEBRABAN;Normativo;020;SARB nº 020/2018;03/06/2020;https://cmsarquivos.autorregulacaobancaria.com.br/Arquivos/documentos/PDF/Normativo%20Selo%20AR%20VF%20-%20alterado%20pela%20Delibera%C3%A7%C3%A3o%20CAR%20029-2020(1).pdf;1
TCU;ACÓRDÃO;18905;ACÓRDÃO 18905/2021 ATA 41/2021 - PRIMEIRA CÂMARA;30/11/2021;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=780045;1
TCU;ACÓRDÃO;738;ACÓRDÃO 738/2023 ATA 15/2023 - PLENÁRIO;19/04/2023;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=781070;0
TCU;ACÓRDÃO;2908;ACÓRDÃO 2908/2021 ATA 47/2021 - PLENÁRIO;01/12/2021;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=781357;1
TCU;ACÓRDÃO;18970;ACÓRDÃO 18970/2021 ATA 41/2021 - SEGUNDA CÂMARA;30/11/2021;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=781758;1
TCU;ACÓRDÃO;2915;ACÓRDÃO 2915/2021 ATA 47/2021 - PLENÁRIO;01/12/2021;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=781916;1
TCU;ACÓRDÃO;717;ACÓRDÃO 717/2023 ATA 14/2023 - PLENÁRIO;12/04/2023;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=819126;0
TCU;ACÓRDÃO;752;ACÓRDÃO 752/2023 ATA 15/2023 - PLENÁRIO;19/04/2023;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=823123;0
TCU;ACÓRDÃO;756;ACÓRDÃO 756/2023 ATA 15/2023 - PLENÁRIO;19/04/2023;https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAc?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaPagina=S&item0=823867;0
TCU;Acordao;1517;ACÓRDÃO DE RELAÇÃO 1517/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30891388;1
TCU;Acordao;1510;ACÓRDÃO DE RELAÇÃO 1510/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30905253;1
TCU;Acordao;1509;ACÓRDÃO DE RELAÇÃO 1509/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30905254;1
TCU;Acordao;1511;ACÓRDÃO DE RELAÇÃO 1511/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30905255;1
TCU;Acordao;1512;ACÓRDÃO DE RELAÇÃO 1512/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30914368;1
TCU;Acordao;1513;ACÓRDÃO DE RELAÇÃO 1513/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30914371;1
TCU;Acordao;1498;ACÓRDÃO DE RELAÇÃO 1498/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916065;0
TCU;Acordao;1499;ACÓRDÃO DE RELAÇÃO 1499/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916066;0
TCU;Acordao;1500;ACÓRDÃO DE RELAÇÃO 1500/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916067;0
TCU;Acordao;1501;ACÓRDÃO DE RELAÇÃO 1501/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916099;0
TCU;Acordao;1502;ACÓRDÃO DE RELAÇÃO 1502/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916100;0
TCU;Acordao;1503;ACÓRDÃO DE RELAÇÃO 1503/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916101;0
TCU;Acordao;1504;ACÓRDÃO DE RELAÇÃO 1504/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916102;0
TCU;Acordao;1505;ACÓRDÃO DE RELAÇÃO 1505/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916104;0
TCU;Acordao;1506;ACÓRDÃO DE RELAÇÃO 1506/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916116;0
TCU;Acordao;1507;ACÓRDÃO DE RELAÇÃO 1507/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916117;0
TCU;Acordao;1508;ACÓRDÃO DE RELAÇÃO 1508/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30916118;1
TCU;Acordao;1515;ACÓRDÃO DE RELAÇÃO 1515/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30917149;1
TCU;Acordao;1514;ACÓRDÃO DE RELAÇÃO 1514/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30923930;1
TCU;Acordao;1516;ACÓRDÃO DE RELAÇÃO 1516/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30924021;1
TCU;Acordao;1481;ACÓRDÃO DE RELAÇÃO 1481/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=30993982;1
TCU;Acordao;1473;ACÓRDÃO DE RELAÇÃO 1473/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31004751;1
TCU;Acordao;1474;ACÓRDÃO DE RELAÇÃO 1474/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31004752;1
TCU;Acordao;1475;ACÓRDÃO DE RELAÇÃO 1475/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005876;1
TCU;Acordao;1476;ACÓRDÃO DE RELAÇÃO 1476/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005895;1
TCU;Acordao;1479;ACÓRDÃO DE RELAÇÃO 1479/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005896;1
TCU;Acordao;1477;ACÓRDÃO DE RELAÇÃO 1477/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005898;1
TCU;Acordao;1480;ACÓRDÃO DE RELAÇÃO 1480/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005903;1
TCU;Acordao;1478;ACÓRDÃO DE RELAÇÃO 1478/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005905;1
TCU;Acordao;1482;ACÓRDÃO DE RELAÇÃO 1482/2025 ATA 6/2025 - SEGUNDA CÂMARA;11/03/2025;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codArqCatalogado=31005916;1
TCU;Resolução;326;Resolução 326/2021;10/03/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=67469139;1
TCU;Decisão Normativa;192;Decisão Normativa 192/2021;22/03/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=67522217;1
TCU;Instrução Normativa;89;Instrução Normativa 89/2021;24/03/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=67558798;1
TCU;Decisão Normativa;194;Decisão Normativa 194/2021;12/04/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=67736885;1
TCU;Resolução;328;Resolução 328/2021;05/05/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=67952133;0
TCU;Portaria;63;Portaria 63/2021;14/05/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=68030705;0
TCU;Portaria;83;Portaria 83/2021;18/06/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=68299516;1
TCU;Instrução Normativa;90;Instrução Normativa 90/2021;24/11/2021;https://contas.tcu.gov.br/sisdoc/ObterDocumentoSisdoc?codVersao=editavel&codPapelTramitavel=69771529;1
CVM;Consulta Pública;03;Consulta Pública SDM 03/2023;31/10/2023;https://conteudo.cvm.gov.br/audiencias_publicas/ap_sdm/2023/sdm0323.html;1
CVM;Deliberação;884;Deliberação CVM 884;30/11/2022;https://conteudo.cvm.gov.br/legislacao/deliberacoes/deli0800/deli884.html;0
CVM;Deliberação;886;Deliberação CVM 886;15/02/2023;https://conteudo.cvm.gov.br/legislacao/deliberacoes/deli0800/deli886.html;1
CVM;Nota Explicativa;156;Nota Explicativa à Resolução CVM 156;23/06/2022;https://conteudo.cvm.gov.br/legislacao/notas-explicativas/nota_resol156.html;1
CVM;Ofício Circular;CVM;Ofício Circular Anual 2022 CVM/SEP;24/02/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sep/oc-anual-sep-2022.html;0
CVM;Ofício Circular;CVM;Ofício Circular Anual 2024 CVM/SEP;07/03/2024;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sep/oc-anual-sep-2024.html;1
CVM;Ofício Circular;01;Ofício Circular CVM/SEP 01/24;08/01/2024;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sep/oc-sep-0124.html;0
CVM;Ofício Circular;03;Ofício Circular CVM/SEP 03/22;13/05/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sep/oc-sep-0322.html;0
CVM;Ofício Circular;05;Ofício Circular CVM/SEP 05/22;23/11/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sep/oc-sep-0522.html;0
CVM;Ofício Circular;05;Ofício Circular CVM/SIN 05/22;18/05/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-0522.html;0
CVM;Ofício Circular;08;Ofício Circular CVM/SIN 08/22;09/11/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-0822.html;0
CVM;Ofício Circular;8;Ofício Circular nº 8/2023/CVM/SIN;13/10/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-0823.html;1
CVM;Ofício Circular;02;Ofício Circular CVM/SIN-SSE 02/22;20/09/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-sse-0222.html;0
CVM;Ofício Circular;03;Ofício Circular Conjunto CVM/SIN/SSE 03/23;02/10/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-sse-0323.html;1
CVM;Ofício Circular;04;Ofício Circular CVM/SIN/SSE 04/22;29/12/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-sse-0422.html;1
CVM;Ofício Circular;4;Ofício-Circular-Conjunto nº 4/2023/CVM/SIN/SSE;22/11/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sin/oc-sin-sse-0423.html;0
CVM;Ofício Circular;2;Ofício-Circular nº 2/2023/CVM/SMI;30/10/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/smi/oc-smi-0223.html;0
CVM;Ofício Circular;01;Ofício-Circular-Conjunto CVM/SMI-SRE-SEP 01/22;15/12/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/smi/oc-smi-sre-sep-0122.html;1
CVM;Ofício Circular;01;Ofício Circular CVM/SRE 01/23;13/01/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0123.html;1
CVM;Ofício Circular;01;Ofício Circular CVM/SRE 01/24;22/01/2024;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0124.html;0
CVM;Ofício Circular;02;Ofício Circular CVM/SRE 02/22;28/12/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0222.html;1
CVM;Ofício Circular;02;Ofício Circular CVM/SRE 02/23;19/01/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0223.html;1
CVM;Ofício Circular;03;Ofício Circular CVM/SRE 03/22;30/12/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0322.html;1
CVM;Ofício Circular;03;Ofício Circular CVM/SRE 03/23;08/02/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0323.html;1
CVM;Ofício Circular;04;Ofício Circular CVM/SRE 04/23;24/03/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0423.html;1
CVM;Ofício Circular;08;Ofício Circular CVM/SRE 08/23;18/07/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sre/oc-sre-0823.html;1
CVM;Ofício Circular;02;Ofício Circular CVM/SSE 02/23;11/01/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sse1/oc-sse-0223.html;0
CVM;Ofício Circular;04;Ofício Circular CVM/SSE 04/23;04/04/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sse1/oc-sse-0423.html;0
CVM;Ofício Circular;08;Ofício Circular CVM/SSE 08/23;27/09/2023;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sse1/oc-sse-0823.html;1
CVM;Ofício Circular;1;Ofício-Circular nº 1/2022-CVM/SSE;21/06/2022;https://conteudo.cvm.gov.br/legislacao/oficios-circulares/sse1/OficioCircularCVMSSE0122.html;0
CVM;Parecer de Orientação;40;Parecer de Orientação CVM 40;11/10/2022;https://conteudo.cvm.gov.br/legislacao/pareceres-orientacao/pare040.html;1
CVM;Portarias;10;Portaria CVM/PTE Nº 10/2023;23/01/2023;https://conteudo.cvm.gov.br/legislacao/portarias/portaria2023_10.html;0
CVM;Resolução;67;Resolução CVM 67;10/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol067.html;0
CVM;Resolução;68;Resolução CVM 68;22/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol068.html;1
CVM;Resolução;70;Resolução CVM 70;22/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol070.html;1
CVM;Resolução;73;Resolução CVM 73;22/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol073.html;1
CVM;Resolução;74;Resolução CVM 74;22/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol074.html;1
CVM;Resolução;77;Resolução CVM 77;29/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol077.html;0
CVM;Resolução;78;Resolução CVM 78;29/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol078.html;1
CVM;Resolução;79;Resolução CVM 79;29/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol079.html;1
CVM;Resolução;81;Resolução CVM 81;29/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol081.html;1
CVM;Resolução;82;Resolução CVM 82;29/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol082.html;1
CVM;Resolução;83;Resolução CVM 83;31/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol083.html;1
CVM;Resolução;87;Resolução CVM 87;31/03/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol087.html;1
CVM;Resolução;88;Resolução CVM 88;27/04/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol088.html;0
CVM;Resolução;89;Resolução CVM 89;06/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol089.html;1
CVM;Resolução;90;Resolução CVM 90;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol090.html;1
CVM;Resolução;91;Resolução CVM 91;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol091.html;1
CVM;Resolução;92;Resolução CVM 92;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol092.html;1
CVM;Resolução;93;Resolução CVM 93;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol093.html;1
CVM;Resolução;94;Resolução CVM 94;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol094.html;1
CVM;Resolução;95;Resolução CVM 95;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol095.html;1
CVM;Resolução;96;Resolução CVM 96;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol096.html;1
CVM;Resolução;97;Resolução CVM 97;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol097.html;1
CVM;Resolução;99;Resolução CVM 99;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol099.html;1
CVM;Resolução;100;Resolução CVM 100;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol100.html;1
CVM;Resolução;102;Resolução CVM 102;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol102.html;1
CVM;Resolução;103;Resolução CVM 103;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol103.html;1
CVM;Resolução;104;Resolução CVM 104;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol104.html;1
CVM;Resolução;105;Resolução CVM 105;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol105.html;1
CVM;Resolução;106;Resolução CVM 106;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol106.html;1
CVM;Resolução;107;Resolução CVM 107;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol107.html;1
CVM;Resolução;108;Resolução CVM 108;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol108.html;1
CVM;Resolução;109;Resolução CVM 109;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol109.html;1
CVM;Resolução;111;Resolução CVM 111;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol111.html;1
CVM;Resolução;113;Resolução CVM 113;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol113.html;1
CVM;Resolução;114;Resolução CVM 114;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol114.html;1
CVM;Resolução;115;Resolução CVM 115;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol115.html;1
CVM;Resolução;116;Resolução CVM 116;20/05/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol116.html;1
CVM;Resolução;117;Resolução CVM 117;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol117.html;1
CVM;Resolução;118;Resolução CVM 118;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol118.html;1
CVM;Resolução;120;Resolução CVM 120;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol120.html;1
CVM;Resolução;122;Resolução CVM 122;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol122.html;1
CVM;Resolução;123;Resolução CVM 123;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol123.html;1
CVM;Resolução;124;Resolução CVM 124;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol124.html;1
CVM;Resolução;126;Resolução CVM 126;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol126.html;1
CVM;Resolução;127;Resolução CVM 127;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol127.html;1
CVM;Resolução;131;Resolução CVM 131;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol131.html;1
CVM;Resolução;132;Resolução CVM 132;03/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol132.html;1
CVM;Resolução;133;Resolução CVM 133;10/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol133.html;0
CVM;Resolução;134;Resolução CVM 134;10/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol134.html;1
CVM;Resolução;136;Resolução CVM 136;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol136.html;1
CVM;Resolução;137;Resolução CVM 137;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol137.html;1
CVM;Resolução;138;Resolução CVM 138;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol138.html;1
CVM;Resolução;139;Resolução CVM 139;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol139.html;1
CVM;Resolução;140;Resolução CVM 140;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol140.html;1
CVM;Resolução;141;Resolução CVM 141;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol141.html;1
CVM;Resolução;143;Resolução CVM 143;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol143.html;1
CVM;Resolução;144;Resolução CVM 144;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol144.html;1
CVM;Resolução;145;Resolução CVM 145;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol145.html;1
CVM;Resolução;146;Resolução CVM 146;15/06/2022;https://conteudo.cvm.gov.br/legislacao/resolucoes/resol146.html;1
